5.91825e-011	-1.50784e-010	-4990.58	-193.88	4990.58	193.88	193.88	-4990.58	-193.88	4990.58	
5.82617e-011	-1.52199e-010	-4990.38	-195.876	4990.38	195.876	195.876	-4990.38	-195.876	4990.38	
5.72075e-011	-1.5355e-010	-4990.18	-197.872	4990.18	197.872	197.872	-4990.18	-197.872	4990.18	
5.62678e-011	-1.54761e-010	-4989.98	-199.868	4989.98	199.868	199.868	-4989.98	-199.868	4989.98	
5.52685e-011	-1.55954e-010	-4989.78	-201.864	4989.78	201.864	201.864	-4989.78	-201.864	4989.78	
5.41138e-011	-1.57221e-010	-4989.58	-203.86	4989.58	203.86	203.86	-4989.58	-203.86	4989.58	
5.30533e-011	-1.58704e-010	-4989.37	-205.856	4989.37	205.856	205.856	-4989.37	-205.856	4989.37	
5.21234e-011	-1.60487e-010	-4989.17	-207.852	4989.17	207.852	207.852	-4989.17	-207.852	4989.17	
5.12417e-011	-1.62538e-010	-4988.96	-209.848	4988.96	209.848	209.848	-4988.96	-209.848	4988.96	
5.02206e-011	-1.64764e-010	-4988.75	-211.843	4988.75	211.843	211.843	-4988.75	-211.843	4988.75	
4.91064e-011	-1.67011e-010	-4988.53	-213.839	4988.53	213.839	213.839	-4988.53	-213.839	4988.53	
4.81287e-011	-1.69439e-010	-4988.32	-215.834	4988.32	215.834	215.834	-4988.32	-215.834	4988.32	
4.72679e-011	-1.7206e-010	-4988.1	-217.829	4988.1	217.829	217.829	-4988.1	-217.829	4988.1	
4.64631e-011	-1.74488e-010	-4987.88	-219.825	4987.88	219.825	219.825	-4987.88	-219.825	4987.88	
4.57034e-011	-1.76729e-010	-4987.66	-221.82	4987.66	221.82	221.82	-4987.66	-221.82	4987.66	
4.49807e-011	-1.79019e-010	-4987.44	-223.815	4987.44	223.815	223.815	-4987.44	-223.815	4987.44	
4.43552e-011	-1.81534e-010	-4987.21	-225.81	4987.21	225.81	225.81	-4987.21	-225.81	4987.21	
4.38212e-011	-1.84048e-010	-4986.98	-227.805	4986.98	227.805	227.805	-4986.98	-227.805	4986.98	
4.32886e-011	-1.86194e-010	-4986.75	-229.799	4986.75	229.799	229.799	-4986.75	-229.799	4986.75	
4.28134e-011	-1.88029e-010	-4986.52	-231.794	4986.52	231.794	231.794	-4986.52	-231.794	4986.52	
4.23977e-011	-1.89892e-010	-4986.29	-233.789	4986.29	233.789	233.789	-4986.29	-233.789	4986.29	
4.18241e-011	-1.91951e-010	-4986.05	-235.783	4986.05	235.783	235.783	-4986.05	-235.783	4986.05	
4.11519e-011	-1.93919e-010	-4985.82	-237.778	4985.82	237.778	237.778	-4985.82	-237.778	4985.82	
4.0545e-011	-1.95905e-010	-4985.58	-239.772	4985.58	239.772	239.772	-4985.58	-239.772	4985.58	
3.99535e-011	-1.9796e-010	-4985.33	-241.766	4985.33	241.766	241.766	-4985.33	-241.766	4985.33	
